epoch,train_loss,val_mse,val_mae,val_rmse
1,7897.130594281429,5963.0073,59.887592,77.22051
2,5383.787203430447,4257.6606,50.513866,65.250755
3,4143.276511840432,3464.5457,46.57397,58.86039
4,3601.1132616939167,3159.5234,45.40882,56.209637
5,3407.6180312053,3076.152,45.340225,55.46307
6,3358.258945511165,3062.3123,45.473972,55.33816
7,3348.8791963318995,3061.9143,45.589596,55.334568
8,2621.903093574461,1446.9767,23.901459,38.039146
9,1411.1396267085188,921.42804,19.126144,30.355034
10,1036.5232328595587,724.6153,17.094378,26.91868
11,845.0749626111166,643.24243,16.634304,25.362225
12,723.2839492438935,598.9029,16.341131,24.472492
13,636.8524782795552,627.04456,17.053986,25.040857
14,564.2773077565246,634.25903,17.053944,25.1845
15,506.38002078183047,637.28815,17.398329,25.244566
16,450.96369600386964,663.2988,17.80582,25.75459
17,396.19796078749243,685.9555,17.880587,26.190752
18,360.0877189757486,675.8595,18.246092,25.997297
19,326.8522356133967,667.0011,17.839388,25.826365
20,296.0428470580046,697.4579,18.103043,26.409428
21,252.90498072920676,696.065,18.04629,26.383043
22,217.5747575317305,829.0571,19.202549,28.793352
23,207.34919122791715,722.02246,18.30425,26.870476
24,148.60005007802644,618.49207,16.920914,24.869501
25,138.75253845973904,674.7328,17.739416,25.975618
26,122.75595138486752,664.7057,17.782225,25.781887
27,114.51306554184397,637.4163,17.399286,25.247105
28,87.62930673016004,724.6337,18.303736,26.919022
29,103.54138941137334,680.955,17.90156,26.095116
30,84.23382483480542,676.8691,17.616766,26.016708
31,67.70859757003251,808.4926,18.494143,28.434004
32,74.72407803835569,791.234,18.864454,28.128881
33,57.52880002341298,699.658,17.831282,26.45105
34,40.90558408311576,718.1503,18.0443,26.798326
35,31.868047962807125,705.0011,17.826378,26.551857
36,29.13442347357399,721.42786,18.169243,26.85941
37,26.781757952525822,737.87415,18.243252,27.16384
